"","id","study","group","fitness","trait","optimum","sd","optimumtest","samplesize","linear","linear.se","linear.95CI.l","linear.95CI.u","linear.effsamp","linear.pMCMC","quadratic","quadratic.se","quadratic.95CI.l","quadratic.95CI.u","quadratic.effsamp","quadratic.pMCMC"
"140",15,"Ensing, Sora and Eckert (2021)","2016; T2-MH; set","total seed number","gdd.fl.to.mat",0.0179749608615294,69.1156048120447,0.898,2361,2648.47111987201,99717.6431828395,-173289.286163858,208650.336345979,1000,0.986,3852.56774939308,98929.4886733825,-189047.0199653,188968.961376205,999.999999999999,0.946
"141",15,"Ensing, Sora and Eckert (2021)","2016; T2-MH; set","total seed number","gdd.to.mat",0.0122111276916439,101.391441538441,0.888,2361,-2064.71399069398,103020.394507603,-190229.196475873,194310.633203422,999.999999999999,0.982,1319.86954567583,101221.434815161,-212866.646254095,181804.846146907,1000,1
"142",15,"Ensing, Sora and Eckert (2021)","2016; T2-ML; set","total seed number","gdd.to.emerge",0.0023193549764811,13.7879061498058,0.883,1546,405.67092372636,97742.1687890116,-189682.501383566,190397.521547902,1151.48214858289,0.984,2962.50772309939,97639.3518218089,-169465.893839309,196872.488956723,1000,0.966
"143",15,"Ensing, Sora and Eckert (2021)","2016; T2-ML; set","total seed number","gdd.emerge.to.fl",-0.0183170328666414,27.7167377812836,0.895,2340,194.585277369779,101632.501241435,-182788.485277713,215761.696801595,999.999999999999,0.99,-4853.95876839273,101662.973100764,-202752.096731357,191715.50314392,1000,0.958
"144",15,"Ensing, Sora and Eckert (2021)","2016; T2-ML; set","total seed number","gdd.to.fl",0.0211765725608372,143.880686565021,0.888,4300,-4986.20767978578,96214.1395970394,-195791.728322558,175134.373222001,1100.05834864652,0.978,-1031.80390140256,100871.380261357,-186684.132486861,206592.662228865,1214.68436712963,0.988
"145",15,"Ensing, Sora and Eckert (2021)","2016; T2-ML; set","total seed number","gdd.fl.to.mat",-0.00431101637883871,24.1062982844884,0.879,2361,86.1760251779998,103276.464119232,-193096.799610478,198690.923058252,999.999999999999,0.998,-5897.96444979207,101654.847690146,-198461.525363874,200378.272160614,1095.64354407561,0.94
"146",15,"Ensing, Sora and Eckert (2021)","2016; T2-ML; set","total seed number","gdd.to.mat",0.00555650269999216,26.0823338804621,0.883,2361,-1172.30775100683,100538.920027201,-190688.769654997,205634.926252217,1102.52750561426,0.958,3536.12745097543,97407.7158415762,-183999.392866684,182962.791175174,1000,0.952
"147",15,"Ensing, Sora and Eckert (2021)","2016; T3-L; set","total seed number","gdd.to.emerge",-0.0195193798356528,8.11594425111787,0.897,1546,-5383.11405146329,94828.397585837,-188538.097387083,191636.076938063,999.999999999999,0.954,2396.62369537613,99724.479294787,-198804.256264157,183496.798778949,872.519031597837,1
"148",15,"Ensing, Sora and Eckert (2021)","2016; T3-L; set","total seed number","gdd.emerge.to.fl",0.0288945187862978,61.0417993659441,0.899,2340,-4011.05382233372,101744.175721309,-203721.320485269,188389.60532564,912.211248042508,0.956,5624.86534536924,100124.751684052,-178066.64784148,209817.946569,1000,0.96
"149",15,"Ensing, Sora and Eckert (2021)","2016; T3-L; set","total seed number","gdd.to.fl",0.00884255344505946,165.590036801494,0.889,4300,-1910.06481687466,99150.2073859986,-184522.385115635,198508.174128308,1000,0.994,-3404.34660543755,100310.986605999,-190196.297972196,192497.586591956,999.999999999999,0.968
"150",15,"Ensing, Sora and Eckert (2021)","2016; T3-L; set","total seed number","gdd.fl.to.mat",0.0185209107853851,21.3918867601769,0.89,2361,-2637.97063273602,98855.1016244686,-183669.581611841,188620.127834925,1000,0.984,66.0903749815562,99247.648915328,-191872.783490092,177173.617944903,1119.68084367179,0.98
"151",15,"Ensing, Sora and Eckert (2021)","2016; T3-L; set","total seed number","gdd.to.mat",-0.0155420180252146,21.3000157954482,0.894,2361,1114.56820517168,98662.443687513,-181684.531245811,199716.441493331,999.999999999998,0.992,-3282.01902045883,101691.86168571,-198715.827589946,190360.754463359,1000,0.956
"152",15,"Ensing, Sora and Eckert (2021)","2016; T3-MarmH; set","total seed number","gdd.to.emerge",-0.01640142893996,7.65967759160983,0.901,1546,3798.15737012236,100795.429643259,-184929.694776724,208768.764193975,903.872952770256,0.958,-1639.65067059715,100273.440826509,-187686.626288432,194087.817594717,1000,0.984
"153",15,"Ensing, Sora and Eckert (2021)","2016; T3-MarmH; set","total seed number","gdd.emerge.to.fl",-0.0296859877394154,9.70783773858442,0.884,2340,1927.37044619663,103624.336847338,-189620.698129054,222394.760116586,1000,0.986,1895.01530454837,98983.1337610181,-188195.015620868,198116.014630641,1000,0.996
"154",15,"Ensing, Sora and Eckert (2021)","2016; T3-MarmH; set","total seed number","gdd.to.fl",-0.0399992394280269,81.5811401696314,0.902,4300,675.662741010753,102161.98267232,-197470.1869631,201905.220064091,876.961510395912,0.976,1524.35192684748,99712.6010543108,-198551.286564057,196350.92649292,999.999999999999,0.98
"155",15,"Ensing, Sora and Eckert (2021)","2016; T3-MarmH; set","total seed number","gdd.fl.to.mat",0.0395436418317001,6.72656499683742,0.892,2361,-2624.38175980013,100461.142832655,-191174.268571472,201842.939704516,966.040505531219,0.942,6044.45771173803,99534.0366937716,-170365.348022308,214035.652126641,1000,0.928
"156",15,"Ensing, Sora and Eckert (2021)","2016; T3-MarmH; set","total seed number","gdd.to.mat",0.00177391860919265,34.752431559602,0.897,2361,-4302.99087235953,103878.003255894,-209480.987095684,194408.677449339,999.999999999999,0.978,-902.314510162848,100937.741079692,-189295.904314476,193199.385546823,1000,0.998
"157",15,"Ensing, Sora and Eckert (2021)","2016; T3-MH; set","total seed number","gdd.to.emerge",0.0312259450200992,65.4327243576603,0.896,1546,1456.99594328532,98652.2788461334,-173955.786417805,196325.789358599,999.999999999999,0.974,-5678.17040585624,104078.757835506,-196031.379419725,197829.357275184,1000,0.96
"158",15,"Ensing, Sora and Eckert (2021)","2016; T3-MH; set","total seed number","gdd.emerge.to.fl",-0.0122015029897741,56.6879469514626,0.899,2340,-2461.79630619711,98956.0590164111,-217538.16176917,172400.219574395,1000,0.98,4318.65698821773,103959.308973076,-198029.794267597,195359.971642175,999.999999999999,0.978
"159",15,"Ensing, Sora and Eckert (2021)","2016; T3-MH; set","total seed number","gdd.to.fl",-0.0167950827325096,225.560887719494,0.908,4300,190.084351859123,99456.2249230808,-186758.502558262,198085.201414033,1000,0.996,5271.01228713331,101156.334052711,-201666.349686538,181653.179146844,1000,0.954
"160",15,"Ensing, Sora and Eckert (2021)","2016; T3-MH; set","total seed number","gdd.fl.to.mat",0.0155636600955946,50.8313913539345,0.913,2361,927.112033680311,96435.6343376311,-176388.728709624,187535.349610599,1000,0.984,-945.064509031298,96846.004732923,-180762.3275187,192348.967761419,1494.79086515969,0.98
"161",15,"Ensing, Sora and Eckert (2021)","2016; T3-MH; set","total seed number","gdd.to.mat",-0.0155590739965813,5853.43171667396,0.895,2361,-1142.61163055886,96647.0791045252,-194879.710142618,160768.263356752,1311.67262604016,0.976,3994.31916922783,98764.5857652726,-187932.730000911,195034.104111277,1000,0.944
"162",15,"Ensing, Sora and Eckert (2021)","2016; T3-ML; set","total seed number","gdd.to.emerge",0.0360162187240924,18.4265934142401,0.9,1546,380.015861308435,95940.077395013,-185261.970902888,189224.394527129,881.083920271485,0.996,1276.70049518171,101390.201876151,-208151.677187328,185107.991663572,999.999999999999,0.998
"163",15,"Ensing, Sora and Eckert (2021)","2016; T3-ML; set","total seed number","gdd.emerge.to.fl",-0.0040021230953379,25.8004265531446,0.887,2340,3661.80509948514,103831.129939714,-193605.245911207,202803.61815996,1000,0.966,223.080304669553,98405.3063041927,-180292.895385119,187905.878300236,999.999999999999,0.99
"164",15,"Ensing, Sora and Eckert (2021)","2016; T3-ML; set","total seed number","gdd.to.fl",-0.013200467711263,8.68681718435098,0.9,4300,-3576.70549844902,101014.262408656,-198793.37134367,198391.191088052,1367.83052341619,0.998,3462.39019378332,99199.271575948,-205518.686309826,174216.382581172,1000,0.98
"165",15,"Ensing, Sora and Eckert (2021)","2016; T3-ML; set","total seed number","gdd.fl.to.mat",-0.00425422049610216,14.7904993284369,0.881,2361,1708.73052898519,105603.726126979,-201886.766317128,197065.239754881,986.706044066578,0.984,6599.29296169301,100245.798185717,-183317.6822279,206302.853236311,1000,0.926
"166",15,"Ensing, Sora and Eckert (2021)","2016; T3-ML; set","total seed number","gdd.to.mat",0.0278192480724166,8.34624198206359,0.901,2361,1480.10611875417,98216.4232864729,-202553.990656629,184934.158766784,1000,0.97,-2297.61549529751,101050.037569713,-209855.213289533,182456.898465407,1000,0.99
"167",15,"Ensing, Sora and Eckert (2021)","2014; T1-H","survival to fruiting","gdd.to.emerge",-0.482441682600019,2.38288172798929,0.973,1546,17496.0676638001,28375.1244384163,-1368.26891729436,88597.017027702,3.16676352655113,0.0600000000000001,21219.4681163288,33511.0232804012,-106.324734607209,93571.9680797286,4.94385972838154,0.01
"168",15,"Ensing, Sora and Eckert (2021)","2014; T1-H","survival to fruiting","gdd.emerge.to.fl",0.476783196121095,49.4405735792409,0.881,2340,414.762052367577,1189.45809587535,-815.155203588445,3246.1721894073,11.8926826987189,0.396,-330.367995836843,723.935716202936,-2062.4087913273,422.704190035547,6.18749675261224,0.228
"169",15,"Ensing, Sora and Eckert (2021)","2014; T1-H","survival to fruiting","gdd.to.fl",-0.123878545100119,0.315834754851119,0.999,4300,1.19855164499101,3.25186420615272,-5.74629055131663,8.66065657603394,47.8026787023402,0.586,5.18600940890232,5.23455991164943,0.0250271915720077,15.3094010808272,1.81292562674201,0.001
"170",15,"Ensing, Sora and Eckert (2021)","2014; T1-H","survival to fruiting","gdd.fl.to.mat",0.0900880643456726,0.216435533796974,1,2361,0.0254467727774593,0.0286613620717882,-0.0244294021103997,0.0676749584818026,3.52816643438414,0.536,-0.0937136806239538,0.0477464320224226,-0.150862240378046,-0.0304086452670163,1.00380862117189,0.001
"171",15,"Ensing, Sora and Eckert (2021)","2014; T1-H","survival to fruiting","gdd.to.mat",0.525598760412758,69.4997040737775,0.967,2361,0.092239441350171,0.0604326323025532,-0.0304295394744258,0.181862938390623,4.57685789540973,0.208,-0.0902378949411064,0.054620651331376,-0.175182044797111,0.00668383401352912,2.2796558175947,0.16
"172",15,"Ensing, Sora and Eckert (2021)","2014; T1-L","survival to fruiting","gdd.to.emerge",-0.442174493101024,1.95307514504705,0.987,1546,28387.1650439384,28407.8429783066,-1389.87102071426,87880.5629428746,4.60970822295754,0.042,35211.3561444532,32828.7074230701,-1255.31035177948,92746.8428796435,7.01157278387798,0.004
"173",15,"Ensing, Sora and Eckert (2021)","2014; T1-L","survival to fruiting","gdd.emerge.to.fl",0.525414946368745,9.55428122108497,0.912,2340,96.3954973880041,276.176332688614,-230.512262365461,716.893723898982,10.4045012331805,0.376,-81.0353417082252,198.869276959731,-555.560300267593,169.825131234262,7.86120989601157,0.252
"174",15,"Ensing, Sora and Eckert (2021)","2014; T1-L","survival to fruiting","gdd.to.fl",-0.110428712692445,0.255077238447021,1,4300,0.7930825552454,2.73468714988896,-3.8053578867839,8.63267482307856,63.593784883311,0.6,4.13688419319917,5.31842286527045,0.0446421636515879,15.9051096709154,3.02437529194872,0.001
