"","id","study","group","fitness","trait","optimum","sd","optimumtest","samplesize","linear","linear.se","linear.95CI.l","linear.95CI.u","linear.effsamp","linear.pMCMC","quadratic","quadratic.se","quadratic.95CI.l","quadratic.95CI.u","quadratic.effsamp","quadratic.pMCMC"
"20",11,"Blanco-Sánchez et al. (2022)","1","total seed mass","mean_leafthickness",0.968619235068926,26.6672433911919,0.691,104,0.174377160556993,0.267048046830012,-0.327368053171085,0.708850278606405,999.999999999999,0.502,-0.0128420499000386,0.098694546175339,-0.200009974869317,0.190162242492079,577.828077285069,0.896
"21",11,"Blanco-Sánchez et al. (2022)","1","total seed mass","sla",1.56254457138193,33.3379979680519,0.729,104,0.420110514225176,0.363158012305436,-0.283919808614883,1.121174029744,1000,0.244,-0.122464947162468,0.0828804815205462,-0.275409765599761,0.0555938336547115,634.39846638072,0.14
"22",11,"Blanco-Sánchez et al. (2022)","1","total seed mass","ldmc",3.03118614753993,186.38964020986,0.374,104,-0.275512798971998,0.340188246378506,-0.981335463962751,0.368239202187397,1000,0.412,0.0282994917286389,0.0530349831854759,-0.075584584432363,0.126154311699793,999.999999999999,0.6
"23",11,"Blanco-Sánchez et al. (2022)","1","total seed mass","fl_onset",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",11,"Blanco-Sánchez et al. (2022)","1","total seed mass","fl_duration",0.897525944928208,16.3728356936441,0.655,104,-0.378830302716756,0.13679421920893,-0.655602328708483,-0.108747999474872,999.999999999999,0.008,0.0386853861253823,0.138101163807849,-0.219812368071871,0.313093074510107,1109.77384050747,0.748
"25",11,"Blanco-Sánchez et al. (2022)","1","total seed mass","fl_peak",1.8146946984075,6.2942842262912,0.827,104,0.323683169857953,0.918160183340237,-1.51743177068784,1.99495364402537,1000,0.696,-0.107390787673936,0.228319920722417,-0.554794527153717,0.319670648459578,1000,0.624
"26",11,"Blanco-Sánchez et al. (2022)","1","total seed mass","fr_onset",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",11,"Blanco-Sánchez et al. (2022)","1","total seed mass","fr_duration",-0.897518883788453,23.0027570783015,0.902,104,-0.106894727374727,0.331776883886493,-0.750428352504969,0.495172395283589,999.999999999997,0.784,-0.0747561442288091,0.157344277911726,-0.407833872741321,0.201962960563833,999.999999999999,0.636
"28",11,"Blanco-Sánchez et al. (2022)","1","total seed mass","fr_peak",0.488546180053525,1.02598594974937,0.995,104,0.465596537850268,0.237266383938892,-0.0543164394330233,0.894255550811067,999.999999999999,0.0580000000000001,-0.475405500587625,0.198006815837193,-0.847561985458015,-0.0474739860801492,1000,0.022
"29",11,"Blanco-Sánchez et al. (2022)","1","total seed mass","disp_onset",-0.109071603462282,26.0244077854454,0.804,104,0.123236478925065,0.144302342703849,-0.169428396875446,0.391424272427685,999.999999999999,0.398,0.0503329588643607,0.0905203167560487,-0.125653661190881,0.225580004815129,999.999999999999,0.576
