id,fr_set,n_seed,fitness,prop_seed_preyed,year,var,skew,kurt,avFD_v,n_fl_std,avFD_std,var_std,skew_std,kurt_std,fitness_rel,n_fl,n_mat_intact_fr,prop_seeds_escpred,n_fl_log,n_fl_log_std,npr_seeds,pr_seeds
3:142,0.125,4.80261172161172,4.30102204547747,0.1044410219291934,1987,0.3944968155357142,0.09645038939021094,2.6652256292130527,68.50595,-0.0415827620246647,-0.49560116990471914,-0.4444899394704716,-0.4171813163184463,0.3117747149138849,0.6820031963329163,8,1,0.8955589780708066,2.0794415416798357,0.31724819225821965,4,1
3:144,0.3333333333333333,4.80261172161172,4.30102204547747,0.1044410219291934,1987,0.11240416333333324,0.7071067811865492,1.5000000000000016,69.20186666666666,-0.7920216704385368,-0.3344220247692476,-0.934368110796676,0.5015581993488784,-0.7545181917839319,0.6820031963329163,3,1,0.8955589780708066,1.0986122886681098,-0.995024503204607,4,1
3:145,0.42857142857142855,14.4078351648352,12.9030661364324,0.10444102192919293,1987,0.6657021128571429,1.3892304315501658,3.332250317370786,66.17457142857143,-0.19167054370743913,-1.0355646786533934,0.02648140298932915,1.5278210217468906,0.922166106712622,2.0460095889987473,7,3,0.8955589780708071,1.9459101490553132,0.13859365071571503,12,2
3:146,0,0,0,NA,1987,1.0794027330000002,0.02253086622611662,1.7665052889816693,69.81256,-0.491846107072988,-0.1929811969786618,0.7449081386375296,-0.5283940831419686,-0.5106403606461776,0,5,0,NA,1.6094379124341003,-0.3115798402803232,0,0
3:151,0.6666666666666666,9.60522344322344,8.60204409095494,0.1044410219291932,1987,0,NA,NA,72.7504,-0.7920216704385368,0.48744300095422455,-1.129567615474595,NA,NA,1.3640063926658326,3,2,0.8955589780708068,1.0986122886681098,-0.995024503204607,9,1
3:147,0,0,0,NA,1987,0.7062749633333335,-0.3539820186883759,1.5000000000000009,72.07546666666667,-0.7920216704385368,0.33112374190965377,0.09693965009924814,-1.094862018589725,-0.7545181917839325,0,3,0,NA,1.0986122886681098,-0.995024503204607,0,0
3:191,0.25,4.80261172161172,4.30102204547747,0.1044410219291934,1987,0.4610635266666666,0.0793105585154126,1.6736464507545057,67.5036,-0.6419338887557624,-0.727752408501113,-0.32889111594409465,-0.4429683876208686,-0.5956150797421654,0.6820031963329163,4,1,0.8955589780708066,1.3862943611198906,-0.6101284293024175,4,1
3:156,0,0,0,NA,1987,0.8425013461904761,-0.3239586727326941,2.8347049567928915,74.81777142857143,-0.19167054370743913,0.9662606173373772,0.3335084894483971,-1.0496915517075325,0.46686451065786067,0,7,0,NA,1.9459101490553132,0.13859365071571503,0,0
3:160,0.06666666666666667,4.80261172161172,4.30102204547747,0.1044410219291934,1987,0.8163795540000002,-7.237455297693565e-4,2.0908117932351757,70.96616,1.0090317097547563,0.07420059465579655,0.28814574890862255,-0.5633809121159291,-0.21386888874247137,0.6820031963329163,15,1,0.8955589780708066,2.70805020110221,1.158277328938762,4,1
3:155,0,14.4078351648352,12.9030661364324,0.10444102192919293,1987,0,NA,NA,64.4088,-0.7920216704385368,-1.444529635226427,-1.129567615474595,NA,NA,2.0460095889987473,3,0,0.8955589780708071,1.0986122886681098,-0.995024503204607,12,2
3:157,0,0,0,NA,1987,0.3418982390476192,-0.5643857766581946,2.4000808505944993,72.50371428571428,-0.19167054370743913,0.4303088720417043,-0.5358318948995822,-1.411416875443244,0.06914188089369078,0,7,0,NA,1.9459101490553132,0.13859365071571503,0,0
3:158,0.14285714285714285,9.60522344322344,8.60204409095494,0.1044410219291932,1987,0.7105838243956045,0.4005529405900303,2.6996822673691843,70.20165714285714,0.8589439280719818,-0.10286358970714594,0.10442235821377804,0.04034444506865518,0.34330583466736114,1.3640063926658326,14,2,0.8955589780708068,2.6390573296152584,1.0659702722763522,9,1
3:161,0,0,0,NA,1987,NA,NA,NA,80.3528,-1.0921972338040855,2.2482117706506597,NA,NA,NA,0,1,0,NA,0,-2.464881672423692,0,0
3:163,0,0,0,NA,1987,0,NA,NA,72.7504,-0.9421094521213113,0.48744300095422455,-1.129567615474595,NA,NA,0,2,0,NA,0.6931471805599453,-1.537505050863055,0,0
3:166,0.5,9.60522344322344,8.60204409095494,0.1044410219291932,1987,0.06368052250000003,1.154700538379253,2.3333333333333357,64.9135,-0.6419338887557624,-1.3276376013863516,-1.0189809069309903,1.1749681189425645,0.00806151807731852,1.3640063926658326,4,2,0.8955589780708068,1.3862943611198906,-0.6101284293024175,9,1
3:169,0.42857142857142855,14.4078351648352,12.9030661364324,0.10444102192919293,1987,0.3355669761904762,0.2829614365031016,1.9770805498553965,67.03977142857143,-0.19167054370743913,-0.8351783349275491,-0.5468266778066448,-0.1365733158240343,-0.31794385503692485,2.0460095889987473,7,3,0.8955589780708071,1.9459101490553132,0.13859365071571503,12,2
3:172,0,0,0,NA,1987,0,NA,NA,68.4276,-0.7920216704385368,-0.5137475753958425,-1.129567615474595,NA,NA,0,3,0,NA,1.0986122886681098,-0.995024503204607,0,0
3:173,0,0,0,NA,1987,0.2891000833333336,-0.08466821276971463,1.5,74.94906666666667,-0.7920216704385368,0.9966695085885546,-0.6275204368335082,-0.6896763217948644,-0.7545181917839333,0,3,0,NA,1.0986122886681098,-0.995024503204607,0,0
3:196,0,0,0,NA,1987,0.125,NA,NA,79.3528,-0.9421094521213113,2.016604808415519,-0.9124943562539188,NA,NA,0,2,0,NA,0.6931471805599453,-1.537505050863055,0,0
3:193,0,0,0,NA,1987,0.11001675000000018,-0.7071067811865441,1.499999999999997,74.2824,-0.7920216704385368,0.8422648670984605,-0.938514059543664,-1.6261422567500874,-0.7545181917839364,0,3,0,NA,1.0986122886681098,-0.995024503204607,0,0
3:174,0.25,9.60522344322344,8.60204409095494,0.1044410219291932,1987,0.9653868141071428,1.3240189345417996,2.9768352659947612,70.49585,-0.0415827620246647,-0.03472647575301207,0.5469096817006265,1.429709579727646,0.5969273386022425,1.3640063926658326,8,2,0.8955589780708068,2.0794415416798357,0.31724819225821965,9,1
3:199,0,0,0,NA,1987,0,NA,NA,72.7504,-0.9421094521213113,0.48744300095422455,-1.129567615474595,NA,NA,0,2,0,NA,0.6931471805599453,-1.537505050863055,0,0
3:175,0.14285714285714285,4.80261172161172,4.30102204547747,0.1044410219291934,1987,0.9844964366666666,0.5774826737117568,2.386111132168214,73.5472,-0.19167054370743913,0.671987428463185,0.5800951861124092,0.3065372492366942,0.05635825230445861,0.6820031963329163,7,1,0.8955589780708066,1.9459101490553132,0.13859365071571503,4,1
3:180,0.3333333333333333,9.60522344322344,8.60204409095494,0.1044410219291932,1987,1.008519763,-0.2887221162223719,1.5019111963747271,74.063,-0.34175832539021356,0.7914502995840704,0.6218137600683977,-0.9966777500066332,-0.7527692642916206,1.3640063926658326,6,2,0.8955589780708068,1.791759469228055,-0.0676478816439698,9,1
3:176,0.08333333333333333,4.80261172161172,4.30102204547747,0.1044410219291934,1987,0.5786168620454546,0.4565034172979287,3.3481325833755364,73.7897,0.558768364706433,0.7281521168052066,-0.12474963080061668,0.1245225762772029,0.9366998992748328,0.6820031963329163,12,1,0.8955589780708066,2.4849066497880004,0.8597287399166677,4,1
3:177,0.3333333333333333,9.60522344322344,8.60204409095494,0.1044410219291932,1987,0.9289799706666668,-0.00352328312904469,1.5,72.74213333333333,-0.34175832539021356,0.485528383399748,0.4836860643921385,-0.5675928484071135,-0.7545181917839333,1.3640063926658326,6,2,0.8955589780708068,1.791759469228055,-0.0676478816439698,9,1
3:178,0.18181818181818182,9.60522344322344,8.60204409095494,0.1044410219291932,1987,2.247661526181818,0.6754004473979702,1.9593747177955187,69.9474909090909,0.40868058302365856,-0.16173025901249022,2.7736900894310597,0.453855658050955,-0.33414638496701315,1.3640063926658326,11,2,0.8955589780708068,2.3978952727983707,0.743314334588212,9,1
3:179,0.4,19.2104468864469,17.2040881819099,0.1044410219291931,1987,1.9782379867777775,1.6183253564465094,5.205687544592216,70.80772,0.25859280134088414,0.03750478755926109,2.3058129229574167,1.872496952710217,2.6365403673259613,2.728012785331668,10,4,0.8955589780708069,2.302585092994046,0.6157967812803146,17,2
3:181,0.5,9.60522344322344,8.60204409095494,0.1044410219291932,1987,0.15229706999999976,0.6995357894592812,1.869801064677961,78.20060000000001,-0.6419338887557624,1.74974726652819,-0.8650906446373196,0.4901675558281086,-0.4161148454537324,1.3640063926658326,4,2,0.8955589780708068,1.3862943611198906,-0.6101284293024175,9,1
3:182,0.3333333333333333,4.80261172161172,4.30102204547747,0.1044410219291934,1987,0.1731304033333331,-0.2509671282586944,1.4999999999999991,76.81653333333333,-0.7920216704385368,1.4291877903306056,-0.8289117681005402,-0.9398749394215548,-0.7545181917839341,0.6820031963329163,3,1,0.8955589780708066,1.0986122886681098,-0.995024503204607,4,1
3:901,0,0,0,NA,1987,1.3676327347619044,-0.2599353581327385,2.3604588418057597,78.59445714285714,-0.19167054370743913,1.8409673229399444,1.2454443457386322,-0.9533677436917845,0.03288395293420649,0,7,0,NA,1.9459101490553132,0.13859365071571503,0,0
3:183,0.4,19.2104468864469,17.2040881819099,0.1044410219291931,1987,0.6698355404444444,0.4039841653454689,1.9120271717541,67.68464,0.25859280134088414,-0.6858222840580628,0.03365945577435472,0.04550676190068585,-0.3774739184745017,2.728012785331668,10,4,0.8955589780708069,2.302585092994046,0.6157967812803146,17,2
3:184,0.2857142857142857,9.60522344322344,8.60204409095494,0.1044410219291932,1987,0.5702535914285717,-0.4560206754961327,2.398363330392811,73.68914285714285,-0.19167054370743913,0.704862382417019,-0.139273170085027,-1.2483803431243,0.06757018562518977,1.3640063926658326,7,2,0.8955589780708068,1.9459101490553132,0.13859365071571503,9,1
3:186,0.3,14.4078351648352,12.9030661364324,0.10444102192919293,1987,0.8161066177777777,-0.29780152575989244,2.6603422751708026,75.38759999999999,0.25859280134088414,1.0982368817607382,0.2876717716660849,-1.0103378253503283,0.30730597886345823,2.0460095889987473,10,3,0.8955589780708071,2.302585092994046,0.6157967812803146,12,2
3:187,0.2727272727272727,14.4078351648352,12.9030661364324,0.10444102192919293,1987,0.46736716818181806,-0.2814018099577592,2.1674963074751976,69.48170909090909,0.40868058302365856,-0.26960857098594204,-0.31794429987487316,-0.9856642656274672,-0.14369522319846328,2.0460095889987473,11,3,0.8955589780708071,2.3978952727983707,0.743314334588212,12,2
3:201,0.16666666666666666,4.80261172161172,4.30102204547747,0.1044410219291934,1987,0.5641933040000002,0.3462458644642731,1.5000000000000004,71.4088,-0.34175832539021356,0.17671910041955952,-0.14979738083649977,-0.04136117119504397,-0.754518191783933,0.6820031963329163,6,1,0.8955589780708066,1.791759469228055,-0.0676478816439698,4,1
3:202,0.2857142857142857,9.60522344322344,8.60204409095494,0.1044410219291932,1987,0.4524667380952384,0.1839472029158759,1.501073036463579,73.73525714285714,-0.19167054370743913,0.715542772046948,-0.34382017925634256,-0.28554136108186273,-0.7535362607818534,1.3640063926658326,7,2,0.8955589780708068,1.9459101490553132,0.13859365071571503,9,1
3:204,0.2,9.60522344322344,8.60204409095494,0.1044410219291932,1987,0.47803408011111104,0.13123265403700493,2.007390112119869,68.12068,0.25859280134088414,-0.5848323842450519,-0.29942028916838087,-0.36485100191462055,-0.29020770639972937,1.3640063926658326,10,2,0.8955589780708068,2.302585092994046,0.6157967812803146,9,1
3:205,0.16666666666666666,19.2104468864469,17.2040881819099,0.1044410219291931,1987,1.075491309402174,0.9980154337850956,3.608039264066776,68.85865,2.359821744899726,-0.4139133943243852,0.7381156148889468,0.9392335896049429,1.1745393726578637,2.728012785331668,24,4,0.8955589780708069,3.1780538303479458,1.7871053614773051,17,2
3:206,0,0,0,NA,1987,0.6089489225000002,-0.7909787544393035,1.972076961563238,72.8187,-0.6419338887557624,0.5032617564748848,-0.0720753970266422,-1.752328598397359,-0.322522616926644,0,4,0,NA,1.3862943611198906,-0.6101284293024175,0,0
3:208,0.14285714285714285,4.80261172161172,4.30102204547747,0.1044410219291934,1987,0.9845175595238091,0.5000044085801478,1.8157616304032655,77.55097142857143,-0.19167054370743913,1.5992887665184643,0.5801318677719609,0.189970314479219,-0.4655660967860484,0.6820031963329163,7,1,0.8955589780708066,1.9459101490553132,0.13859365071571503,4,1
3:207,0.5,9.60522344322344,8.60204409095494,0.1044410219291932,1987,1.200929569166667,-0.39643281447839257,2.035240387880876,70.23949999999999,-0.6419338887557624,-0.09409892052199072,0.9559499499133338,-1.1587297256796063,-0.26472204014846773,1.3640063926658326,4,2,0.8955589780708068,1.3862943611198906,-0.6101284293024175,9,1
3:209,0.1111111111111111,9.60522344322344,8.60204409095494,0.1044410219291932,1987,0.4737576252777778,0.8610088891051223,2.691937787413163,65.33982222222222,0.10850501965810971,-1.228898406564128,-0.3068467210770341,0.7331056784039203,0.3362188947338943,1.3640063926658326,9,1,0.8955589780708068,2.1972245773362196,0.4748326660144782,9,1
3:210,0.25,24.0130586080586,21.5051102273874,0.1044410219291932,1987,1.7220620205,0.3433107744222549,1.9022902077262125,71.80322,1.7594706181686284,0.26806951846434385,1.8609413074860304,-0.04577704768445789,-0.38638417191848096,3.410015981664589,20,5,0.8955589780708068,2.995732273553991,1.5431734028409514,21,3
3:211,0,0,0,NA,1987,0.38435416666666666,-0.5173255129301957,1.9564885610206504,71.8436,-0.19167054370743913,0.2774218075993986,-0.4621035222475521,-1.3406141711966666,-0.3367874944822052,0,7,0,NA,1.9459101490553132,0.13859365071571503,0,0
3:212,0.1,4.80261172161172,4.30102204547747,0.1044410219291934,1987,0.871362112888889,0.7386108100001683,3.22516853337345,69.15048,0.25859280134088414,-0.34632353453530385,0.38362769497505345,0.5489563705014813,0.8241760317860863,0.6820031963329163,10,1,0.8955589780708066,2.302585092994046,0.6157967812803146,4,1
3:213,0,0,0,NA,1987,0.5814435133333333,0.30936458392280225,2.591840066500301,75.14959999999999,-0.19167054370743913,1.0431144247487747,-0.1198409075386954,-0.0968494789849385,0.24461990556809135,0,7,0,NA,1.9459101490553132,0.13859365071571503,0,0
3:214,0.07692307692307693,4.80261172161172,4.30102204547747,0.1044410219291934,1987,1.591404175,0.6563919229223573,2.345345721562334,71.4848,0.7088561463892075,0.19432122954943035,1.6340427125625376,0.4252571158840542,0.01905400231381069,0.6820031963329163,13,1,0.8955589780708066,2.5649493574615367,0.966819611674791,4,1
3:215,0,0,0,NA,1987,0.40027538238095234,0.3987686244665531,3.0684867679593473,68.18531428571428,-0.19167054370743913,-0.569862633674528,-0.43445496076070855,0.03765992108249242,0.6807972295340446,0,7,0,NA,1.9459101490553132,0.13859365071571503,0,0
3:216,0.16666666666666666,4.80261172161172,4.30102204547747,0.1044410219291934,1987,0.5803471016666668,-0.02779451520643887,2.044213727946177,72.79593333333334,-0.34175832539021356,0.4979888379679983,-0.1217449207701424,-0.6041091942654425,-0.2565105756722875,0.6820031963329163,6,1,0.8955589780708066,1.791759469228055,-0.0676478816439698,4,1
3:218,0,0,0,NA,1987,0.2953559028571427,-0.6967749959764572,2.50551042603853,80.99657142857143,-0.19167054370743913,2.3973137155958657,-0.6166566677684716,-1.6105979679038325,0.16562002695717512,0,7,0,NA,1.9459101490553132,0.13859365071571503,0,0
3:219,0.14285714285714285,4.80261172161172,4.30102204547747,0.1044410219291934,1987,0.6620660557142857,0.9106501345247264,2.483609573988887,66.74868571428571,-0.19167054370743913,-0.90259581296331,0.02016707679162809,0.8077914990825,0.14557865247509813,0.6820031963329163,7,1,0.8955589780708066,1.9459101490553132,0.13859365071571503,4,1
3:223,0.25,9.60522344322344,8.60204409095494,0.1044410219291932,1987,0.8614603498214286,0.4463630608517872,2.5070195921265217,73.73485,-0.0415827620246647,0.7154484749266088,0.3664324311263771,0.10926629419258144,0.16700105828219097,1.3640063926658326,8,2,0.8955589780708068,2.0794415416798357,0.31724819225821965,9,1
3:222,0,0,0,NA,1987,0.16502512500000027,NA,NA,73.8994,-0.9421094521213113,0.7535594005624017,-0.8429872815781985,NA,NA,0,2,0,NA,0.6931471805599453,-1.537505050863055,0,0
3:221,0,0,0,NA,1987,0.08333333333333333,0.7071067811865438,1.4999999999999964,75.71506666666667,-0.7920216704385368,1.174080441660673,-0.9848521093274776,0.5015581993488701,-0.7545181917839365,0,3,0,NA,1.0986122886681098,-0.995024503204607,0,0
3:220,0.3333333333333333,14.4078351648352,12.9030661364324,0.10444102192919293,1987,0.18114889694444444,-0.6095036307934631,2.5707059388046374,76.04911111111112,0.10850501965810971,1.251447460689976,-0.8149869637629072,-1.479297202273607,0.22528015720849548,2.0460095889987473,9,3,0.8955589780708071,2.1972245773362196,0.4748326660144782,12,2
3:224,0,0,0,NA,1987,1.1612249633333336,-0.00352328312904469,1.5,72.74213333333333,-0.7920216704385368,0.485528383399748,0.886999484358822,-0.5675928484071135,-0.7545181917839333,0,3,0,NA,1.0986122886681098,-0.995024503204607,0,0
3:225,0,0,0,NA,1987,0.7796631625000001,0.3504094260231186,1.925825473076148,71.1176,0.10850501965810971,0.1092751530166865,0.22438457475080373,-0.03509704527838514,-0.36484715293200737,0,9,0,NA,2.1972245773362196,0.4748326660144782,0,0
3:229,0.375,14.4078351648352,12.9030661364324,0.10444102192919293,1987,0.3922065941071428,0.6002609147761442,2.660587756378873,75.63695,-0.0415827620246647,1.1559880777940703,-0.4484671061091678,0.3408073730647411,0.30753061764957024,2.0460095889987473,8,3,0.8955589780708071,2.0794415416798357,0.31724819225821965,12,2
4:404,0.6666666666666666,9,9,0,1987,0.2925208299999999,0.09114547719352688,1.4999999999999996,68.5352,-0.7920216704385368,-0.4888266662593414,-0.6215800158102961,-0.4251626173049178,-0.7545181917839338,1.4271093479863446,3,2,1,1.0986122886681098,-0.995024503204607,9,0
4:405,0.25,4,4,0,1987,0,NA,NA,64.4088,-0.0415827620246647,-1.444529635226427,-1.129567615474595,NA,NA,0.6342708213272642,8,2,1,2.0794415416798357,0.31724819225821965,4,0
4:406,0.1111111111111111,1,1,0,1987,0.497802445,1.1087615491601837,3.2918215300501825,66.67733333333334,0.10850501965810971,-0.9191215211639352,-0.2650908220012232,1.1058523850005697,0.8851698992266371,0.15856770533181605,9,1,1,2.1972245773362196,0.4748326660144782,1,0
4:407,0.4,20,20,0,1987,0.6134268356666667,0.5762781515728354,2.1368073730225103,67.68652,0.25859280134088414,-0.6853868629690608,-0.06429911538187846,0.3047250319220307,-0.17177853367552068,3.171354106636321,10,4,1,2.302585092994046,0.6157967812803146,20,0
4:408,0,0,0,NA,1987,0.02830245444444446,2.4748737341529146,7.1249999999999964,64.6331111111111,0.10850501965810971,-1.3925776201863933,-1.080417967232993,3.1611837694725837,4.392894849779499,0,9,0,NA,2.1972245773362196,0.4748326660144782,0,0
4:410,0,0,0,NA,1987,0.982968032777778,0.7802570802031992,2.101934920852182,67.89537777777778,0.10850501965810971,-0.6370139475187674,0.577440981203876,0.6116136596573836,-0.2036901630253598,0,9,0,NA,2.1972245773362196,0.4748326660144782,0,0
4:412,0,0,0,NA,1987,0.3194593511111111,0.2407567075997074,1.892742058334776,66.90164444444444,0.10850501965810971,-0.8671695061239014,-0.5747989552009047,-0.20007081247270145,-0.3951216419096411,0,9,0,NA,2.1972245773362196,0.4748326660144782,0,0
4:414,0.2857142857142857,7,5,0.285714285714286,1987,1.2612943800000005,1.241221181131024,3.512781665685475,67.9368,-0.19167054370743913,-0.6274202724608497,1.0607786397519836,1.3051394141011334,1.0873695585750336,0.7928385266590803,7,2,0.714285714285714,1.9459101490553132,0.13859365071571503,5,2
4:417,0.5,13,13,0,1987,0.3364740300000001,1.3136578612127249e-15,0.9999999999999998,66.4182,-0.6419338887557624,-0.979138605311135,-0.5452515007928699,-0.56229202870060635,-1.2120660177006837,2.0613801693136087,4,2,1,1.3862943611198906,-0.6101284293024175,13,0
4:438,0,0,0,NA,1987,NA,NA,NA,84.9564,-1.0921972338040855,3.3144375819963545,NA,NA,NA,0,1,0,NA,0,-2.464881672423692,0,0
4:418,0.12903225806451613,12,12,0,1987,1.2268243379569894,0.6754147617815326,2.566752059583031,69.48677419354838,3.4104362166791473,-0.2684354579502454,1.0009184447779829,0.45387719420450695,0.22166197952492875,1.9028124639817927,31,4,1,3.4339872044851463,2.129524164451063,12,0
4:419,0.3333333333333333,5,3,0.4,1987,0,NA,NA,64.4088,-0.7920216704385368,-1.444529635226427,-1.129567615474595,NA,NA,0.4757031159954482,3,1,0.6,1.0986122886681098,-0.995024503204607,3,2
4:420,0,0,0,NA,1987,0.4779677100000001,-0.6057656464031433,2.0833624182288,72.2442,-0.6419338887557624,0.37020355667079624,-0.29953554657905046,-1.4736733620674445,-0.2206857794196828,0,4,0,NA,1.3862943611198906,-0.6101284293024175,0,0
4:421,0.25,6,6,0,1987,0.08490736333333339,2.698735595413977e-15,1.0000000000000002,65.4182,-0.6419338887557624,-1.210745567546276,-0.9821186707497884,-0.5622920287006042,-1.212066017700683,0.9514062319908964,4,1,1,1.3862943611198906,-0.6101284293024175,6,0
4:425,0,0,0,NA,1987,0.7533724496666666,1.1538131079331728,2.7149765794329364,66.46886666666667,-0.34175832539021356,-0.9674038525578876,0.17872848897507118,1.1736329697012349,0.3573015931346853,0,6,0,NA,1.791759469228055,-0.0676478816439698,0,0
4:427,0.5,9,9,0,1987,0.6787707758333335,0.23306387517700308,1.3044616516175498,71.1635,-0.6419338887557624,0.11990591258327936,0.04917626111651534,-0.21164476671127827,-0.9334544841554177,1.4271093479863446,4,2,1,1.3862943611198906,-0.6101284293024175,9,0
4:429,0.25,11,11,0,1987,0.21192555982142863,0.7983351454269708,1.834234275418054,65.66585,-0.0415827620246647,-1.1533881033487432,-0.7615406396137636,0.6388123152532618,-0.4486618596551517,1.7442447586499767,8,2,1,2.0794415416798357,0.31724819225821965,11,0
4:430,0,0,0,NA,1987,0.2523573633333334,-0.00572929622248516,1.5,66.42133333333334,-0.7920216704385368,-0.9784129034961312,-0.6913273326977704,-0.5709118203007202,-0.7545181917839333,0,3,0,NA,1.0986122886681098,-0.995024503204607,0,0
4:431,0.25,6,6,0,1987,0.08490736333333339,2.698735595413977e-15,1.0000000000000002,65.4182,-0.6419338887557624,-1.210745567546276,-0.9821186707497884,-0.5622920287006042,-1.212066017700683,0.9514062319908964,4,1,1,1.3862943611198906,-0.6101284293024175,6,0
4:432,0.16666666666666666,7,7,0,1987,0.6193118776666666,0.630176821915987,2.3320525082577226,67.47513333333333,-0.34175832539021356,-0.73434548669274,-0.054079233401154,0.38581619702146214,0.00688944061986565,1.1099739373227124,6,1,1,1.791759469228055,-0.0676478816439698,7,0
4:434,0.2222222222222222,12,12,0,1987,0.25176679527777784,0.7991149463066443,2.8133690319391835,64.41297777777778,0.10850501965810971,-1.4435620328064225,-0.6923529049586589,0.6399855345827126,0.44734009859638624,1.9028124639817927,9,2,1,2.1972245773362196,0.4748326660144782,12,0
4:433,0.3,19,19,0,1987,0.02547220900000001,2.666666666666671,8.111111111111127,64.61068,0.25859280134088414,-1.397772821690397,-1.0853329320571532,3.449738426876173,5.295280839781996,3.012786401304505,10,3,1,2.302585092994046,0.6157967812803146,19,0
4:435,0.23076923076923078,24,24,0,1987,0.0907409357692308,2.357960950646651,7.10764941194471,64.87323076923077,0.7088561463892075,-1.336964235596359,-0.9719881700973072,2.9852871514450645,4.377017402093352,3.8056249279635854,13,3,1,2.5649493574615367,0.966819611674791,24,0
5:301,0,0,0,NA,1987,0.5839562449999998,NA,NA,70.589,-0.9421094521213113,-0.01315228722080919,-0.1154773327192531,NA,NA,0,2,0,NA,0.6931471805599453,-1.537505050863055,0,0
5:302,0,0,0,NA,1987,1.1487888266666664,0.5952521328517653,2.353627440791747,77.86746666666667,-0.34175832539021356,1.6725912671755896,0.8654030626120444,0.3332716034550096,0.02663256757035251,0,6,0,NA,1.791759469228055,-0.0676478816439698,0,0
5:304,0.3333333333333333,0,0,NA,1987,0.3893041633333332,0.7071067811865467,1.4999999999999991,69.86853333333333,-0.7920216704385368,-0.18001738327915334,-0.4535074269710338,0.5015581993488745,-0.7545181917839341,0,3,1,NA,1.0986122886681098,-0.995024503204607,0,0
5:305,0.14285714285714285,6,6,0,1987,0.2873960128571429,1.1774012577268993,3.3891773378633436,64.12577142857143,-0.19167054370743913,-1.5100810228807502,-0.6304797018911757,1.2091216104624112,0.9742597756371988,0.9514062319908964,7,1,1,1.9459101490553132,0.13859365071571503,6,0
5:306,0,0,0,NA,1987,0.12617776125000005,2.267786838055364,6.142857142857144,64.91114999999999,-0.0415827620246647,-1.328181877747604,-0.910449072468948,2.8496191691872443,3.4941401917287447,0,8,0,NA,2.0794415416798357,0.31724819225821965,0,0
5:307,0.058823529411764705,3,3,0,1987,0.7490696148529412,-0.09096891481888192,2.351690563850248,71.37484705882353,1.309207273120305,0.16885536285472902,0.17125624595984268,-0.6991557999871547,0.02486013990305009,0.4757031159954482,17,1,1,2.833213344056216,1.3257358080496915,3,0
5:308,0.25,4,4,0,1987,2.4829111666666663,0.8958851468969149,2.135705954915254,75.8764,-0.6419338887557624,1.2114463649012754,3.182221338955367,0.7855774065678772,-0.17278643659632148,0.6342708213272642,4,1,1,1.3862943611198906,-0.6101284293024175,4,0
5:309,0.2,3,3,0,1987,0.8168262180000002,-0.753176205386741,2.1445728656660368,74.06464,-0.491846107072988,0.7918301350021365,0.28892141939067495,-1.6954542316108658,-0.1646723651230846,0.4757031159954482,5,1,1,1.6094379124341003,-0.3115798402803232,3,0
5:354,0.14285714285714285,7,7,0,1987,0.3752339261904761,0.7261484675379353,2.1716624452124464,68.51982857142858,-0.19167054370743913,-0.4923867961359845,-0.4779416048478963,0.5302066339366164,-0.13988280867016742,1.1099739373227124,7,1,1,1.9459101490553132,0.13859365071571503,7,0
5:356,0,0,0,NA,1987,NA,NA,NA,75.0484,-1.0921972338040855,1.0196758001705788,NA,NA,NA,0,1,0,NA,0,-2.464881672423692,0,0
5:319,0,0,0,NA,1987,0.2644197891666666,0.5658372765383279,1.71466394239914,68.0083,-0.6419338887557624,-0.610860374661037,-0.6703798919797759,0.2890166161890376,-0.5580801514890434,0,4,0,NA,1.3862943611198906,-0.6101284293024175,0,0
5:320,0,0,0,NA,1987,0.21630473357142865,1.1547005383792524,2.333333333333335,65.4135,-0.0415827620246647,-1.211834120268781,-0.7539358274649146,1.1749681189425636,0.00806151807731771,0,8,0,NA,2.0794415416798357,0.31724819225821965,0,0
5:321,0.5,3,3,0,1987,0,NA,NA,64.4088,-0.9421094521213113,-1.444529635226427,-1.129567615474595,NA,NA,0.4757031159954482,2,1,1,0.6931471805599453,-1.537505050863055,3,0
5:349,0,0,0,NA,1987,0.3651238533333338,2.5179168639747323e-15,1,87.0496,-0.6419338887557624,3.799237275346952,-0.4954986165763632,-0.5622920287006046,-1.2120660177006832,0,4,0,NA,1.3862943611198906,-0.6101284293024175,0,0
5:323,0,0,0,NA,1987,0.3364740300000001,-0.7071067811865467,1.4999999999999991,67.088,-0.7920216704385368,-0.8240082620060375,-0.5452515007928699,-1.6261422567500912,-0.7545181917839341,0,3,0,NA,1.0986122886681098,-0.995024503204607,0,0
5:326,0,0,0,NA,1987,0.4749172523809525,-0.4881960299745282,1.7860634101311654,72.17188571428571,-0.19167054370743913,0.35345506463030674,-0.3048329287989001,-1.296788531406663,-0.4927428090242408,0,7,0,NA,1.9459101490553132,0.13859365071571503,0,0
5:327,0.125,7,7,0,1987,0.6149523698214285,0.20197082710655884,1.8222831159028936,67.75125,-0.0415827620246647,-0.6703949443035804,-0.06164989401366552,-0.2584246126420289,-0.4595983137618438,1.1099739373227124,8,1,1,2.0794415416798357,0.31724819225821965,7,0
5:328,0.3333333333333333,3,3,0,1987,0.11001675000000018,0.7071067811865441,1.499999999999997,73.5164,-0.7920216704385368,0.6648539340263429,-0.938514059543664,0.5015581993488706,-0.7545181917839364,0.4757031159954482,3,1,1,1.0986122886681098,-0.995024503204607,3,0
