year,site_id,GDD.yr,elevation,plot,plant_id,initial,firstdate,lastdate,max.trait,survival,gdd.to.emerge,gdd.emerge.to.fl,gdd.to.fl,gdd.dur.fl,gdd.fl.to.mat,gdd.to.mat,h.1fl,ln.1fl,rep.1fl,size.1fl,tot.seeds,tbo.b4.fl,tbo.b4.last.fl,date.last.fl.obs,budseaten,fleaten,freaten
2014,T2-L,1191.337325,1443,13,2014-T2-L-13-3c,0,14.07.2014,06.08.2014,bud,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,13,2014-T2-L-13-4,1,25.05.2014,26.06.2014,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,13,2014-T2-L-13-4b,0,22.06.2014,14.07.2014,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,13,2014-T2-L-13-4c,0,14.07.2014,06.08.2014,flower,0,NA,NA,663.8237938,8.580052083,NA,NA,111.5,11,1.5,-0.648045535,0,N,0,206,0,0,0
2014,T2-L,1191.337325,1443,13,2014-T2-L-13-5,1,25.05.2014,07.06.2014,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,13,2014-T2-L-13-5b,0,07.06.2014,18.06.2014,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,13,2014-T2-L-13-5c,0,10.06.2014,26.06.2014,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,13,2014-T2-L-13-5d,0,18.06.2014,22.07.2014,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,14,2014-T2-L-14-1,1,25.05.2014,06.08.2014,fruit,0,253.7198979,357.0529479,600.0581688,103.2532917,NA,NA,82.5,9,1.5,-1.88626773,0,N,NA,206,0,0,0
2014,T2-L,1191.337325,1443,14,2014-T2-L-14-2,1,25.05.2014,06.07.2014,nonreprod,0,181.8929188,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,14,2014-T2-L-14-2b,0,06.07.2014,16.08.2014,set,1,NA,NA,535.3513458,183.8835625,307.9894792,843.340825,173,12.5,5.5,1.70000851,117,N,NA,209,0,0,0
2014,T2-L,1191.337325,1443,14,2014-T2-L-14-3,1,25.05.2014,12.08.2014,set,1,181.8929188,379.4604479,574.1641375,104.8436875,247.0756042,821.2397417,87.5,10.5,3.5,-0.587506187,16,N,NA,206,0,0,0
2014,T2-L,1191.337325,1443,14,2014-T2-L-14-4,1,25.05.2014,28.08.2014,set,1,200.2477104,439.8595521,647.1354188,85.79119792,317.4772917,964.6127104,82.5,9,2,-1.347000345,7,N,NA,209,0,0,0
2014,T2-L,1191.337325,1443,14,2014-T2-L-14-5,1,25.05.2014,06.08.2014,fruit,0,200.2477104,403.4969792,620.0424917,53.54577083,NA,NA,101.5,9.5,2,-1.012350594,0,N,NA,206,0,0,0
2014,T2-L,1191.337325,1443,15,2014-T2-L-15-1,1,25.05.2014,22.06.2014,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,15,2014-T2-L-15-1b,0,14.06.2014,06.08.2014,set,1,NA,NA,488.057075,192.6285625,292.4864167,780.5434917,161,11,4,0.536664929,0,N,NA,202,0,0,0
2014,T2-L,1191.337325,1443,15,2014-T2-L-15-2,1,25.05.2014,02.07.2014,nonreprod,0,338.7876375,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,15,2014-T2-L-15-2b,0,02.07.2014,14.07.2014,flower,0,NA,NA,464.9977,37.91032292,NA,NA,217,12.5,6,1.841413256,0,N,NA,190,0,0,0
2014,T2-L,1191.337325,1443,15,2014-T2-L-15-2c,0,14.07.2014,24.08.2014,set,1,NA,NA,548.2274292,238.8646979,243.838,792.0654292,202.5,14,7.5,2.422293451,228,N,NA,209,0,0,0
2014,T2-L,1191.337325,1443,15,2014-T2-L-15-3,1,25.05.2014,14.07.2014,bud,0,181.8929188,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,15,2014-T2-L-15-3b,0,14.07.2014,16.08.2014,set,1,NA,NA,NA,NA,NA,741.4964708,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,15,2014-T2-L-15-4,1,25.05.2014,18.07.2014,fruit,0,NA,289.1807205,442.0923771,NA,NA,NA,132,11,2.5,0.362838891,0,N,NA,198,0,0,0
2014,T2-L,1191.337325,1443,15,2014-T2-L-15-4b,0,14.07.2014,16.08.2014,set,1,NA,NA,NA,NA,NA,741.4964708,NA,NA,NA,NA,0,N,NA,NA,0,0,1
2014,T2-L,1191.337325,1443,15,2014-T2-L-15-5,1,25.05.2014,10.07.2014,nonreprod,0,194.2168667,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,15,2014-T2-L-15-5b,0,10.07.2014,24.08.2014,set,1,NA,NA,548.2274292,197.3250104,243.838,792.0654292,129.5,10,5,-1.532077627,136,N,NA,209,0,0,0
2014,T2-L,1191.337325,1443,16,2014-T2-L-16-1,1,25.05.2014,06.08.2014,nonreprod,0,253.7198979,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,16,2014-T2-L-16-2,1,25.05.2014,02.07.2014,nonreprod,0,253.7198979,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,16,2014-T2-L-16-2b,0,02.07.2014,12.08.2014,fruit,0,NA,NA,620.0424917,157.0854792,NA,NA,141.5,10.5,5.5,0.420354686,0,N,NA,209,0,0,0
2014,T2-L,1191.337325,1443,16,2014-T2-L-16-3,1,25.05.2014,26.06.2014,nonreprod,0,253.7198979,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,16,2014-T2-L-16-3b,0,18.06.2014,16.08.2014,set,1,NA,288.5007604,585.3168458,153.5185104,301.4511458,886.7679917,159,10,2,-0.10779087,14,N,NA,209,0,0,0
2014,T2-L,1191.337325,1443,16,2014-T2-L-16-4,1,25.05.2014,10.07.2014,nonreprod,0,338.7876375,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,16,2014-T2-L-16-4b,0,06.07.2014,16.08.2014,set,1,NA,NA,561.3533667,130.8065208,249.7245,811.0778667,144,11.5,5.5,0.681855444,33.33333333,N,NA,206,0,0,0
2014,T2-L,1191.337325,1443,16,2014-T2-L-16-5,1,25.05.2014,07.06.2014,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,16,2014-T2-L-16-5b,0,07.06.2014,06.08.2014,flower,0,222.3728667,443.9999167,696.1728042,NA,NA,NA,85,8,1,-1.933501132,0,N,NA,217,0,0,0
2014,T2-L,1191.337325,1443,17,2014-T2-L-17-1,1,25.05.2014,22.06.2014,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,17,2014-T2-L-17-1b,0,14.06.2014,02.09.2014,set,1,NA,258.3188125,512.0387104,330.5326979,229.4577604,741.4964708,186,NA,5.5,NA,312,N,1,217,0,0,1
2014,T2-L,1191.337325,1443,17,2014-T2-L-17-1c,0,10.07.2014,24.08.2014,set,1,NA,NA,585.3168458,128.5845625,301.4511458,886.7679917,100,10,2,-0.730014116,48,N,NA,209,0,0,0
2014,T2-L,1191.337325,1443,17,2014-T2-L-17-2,1,25.05.2014,24.08.2014,set,1,194.2168667,403.4969792,620.0424917,139.0125,256.5060417,876.5485333,80.5,10.5,3,-0.821826442,32,N,NA,209,0,0,0
2014,T2-L,1191.337325,1443,17,2014-T2-L-17-3,1,25.05.2014,22.06.2014,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,17,2014-T2-L-17-3b,0,14.06.2014,02.09.2014,set,1,NA,393.4155208,663.8237938,164.7434688,284.8516875,948.6754813,80,9.5,3,-0.930731292,15,N,NA,217,0,0,0
2014,T2-L,1191.337325,1443,17,2014-T2-L-17-4,1,25.05.2014,18.06.2014,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,17,2014-T2-L-17-4b,0,07.06.2014,06.08.2014,fruit,0,247.7824083,357.0529479,628.8214604,81.34219792,NA,NA,76,10,2,-1.437901505,0,N,NA,209,0,0,0
2014,T2-L,1191.337325,1443,17,2014-T2-L-17-5,1,25.05.2014,02.09.2014,fruit,0,305.3025854,436.1938854,741.4964708,113.8148958,NA,NA,70.5,8,1,-2.022870117,0,N,NA,223,0,0,0
2014,T2-L,1191.337325,1443,18,2014-T2-L-18-1,1,25.05.2014,06.07.2014,nonreprod,0,247.7824083,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,18,2014-T2-L-18-1b,0,06.07.2014,06.08.2014,fruit,0,NA,NA,585.3168458,NA,NA,NA,147.5,11,3.5,0.443125762,0,N,NA,217,0,0,0
2014,T2-L,1191.337325,1443,18,2014-T2-L-18-2,1,25.05.2014,29.07.2014,fruit,0,181.8929188,330.1457917,535.3513458,129.9184063,NA,NA,163,12,3,0.879805401,0,N,NA,202,0,0,0
2014,T2-L,1191.337325,1443,18,2014-T2-L-18-3,1,25.05.2014,22.06.2014,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,18,2014-T2-L-18-3b,0,14.06.2014,18.07.2014,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,18,2014-T2-L-18-3c,0,18.07.2014,24.08.2014,set,1,NA,NA,600.0581688,117.1277396,192.0072604,792.0654292,203.5,11.5,5,1.464751144,30,N,NA,209,0,0,0
2014,T2-L,1191.337325,1443,18,2014-T2-L-18-4,1,25.05.2014,06.07.2014,nonreprod,0,181.8929188,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,18,2014-T2-L-18-4b,0,02.07.2014,06.08.2014,fruit,0,NA,NA,585.3168458,NA,NA,NA,109,10,2.5,-0.191054616,0,N,NA,217,0,0,0
2014,T2-L,1191.337325,1443,18,2014-T2-L-18-5,1,25.05.2014,07.06.2014,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,18,2014-T2-L-18-5b,0,03.06.2014,24.08.2014,set,1,194.2168667,403.4969792,600.0581688,165.5283958,256.53825,856.5964188,162.5,12,5.5,1.064319939,13,N,NA,209,0,0,1
2014,T2-L,1191.337325,1443,19,2014-T2-L-19-1,1,25.05.2014,18.07.2014,nonreprod,0,194.2168667,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,19,2014-T2-L-19-1b,0,18.07.2014,12.08.2014,fruit,0,NA,NA,640.243325,139.0368646,NA,NA,200,12,5.5,1.658581066,0,N,NA,209,0,0,0
2014,T2-L,1191.337325,1443,19,2014-T2-L-19-2,1,25.05.2014,26.06.2014,nonreprod,0,247.7824083,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,19,2014-T2-L-19-2b,0,22.06.2014,29.07.2014,flower,0,NA,NA,620.0424917,NA,NA,NA,142.5,12,3,0.272758676,0,N,NA,209,0,0,0
2014,T2-L,1191.337325,1443,19,2014-T2-L-19-3,1,25.05.2014,22.07.2014,flower,0,181.8929188,379.4604479,574.1641375,NA,NA,NA,191,12,5,1.017143145,0,N,NA,202,0,0,0
2014,T2-L,1191.337325,1443,19,2014-T2-L-19-3b,0,22.07.2014,06.08.2014,fruit,0,NA,NA,663.8237938,NA,NA,NA,150.5,11.5,2.5,0.202025588,0,N,NA,217,0,0,0
2014,T2-L,1191.337325,1443,19,2014-T2-L-19-4,1,25.05.2014,06.08.2014,fruit,0,247.7824083,393.4155208,663.8237938,NA,NA,NA,128,10.5,2.5,-0.34183206,0,N,NA,217,0,0,0
2014,T2-L,1191.337325,1443,19,2014-T2-L-19-5,1,25.05.2014,14.07.2014,nonreprod,0,222.3728667,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,19,2014-T2-L-19-5b,0,14.07.2014,24.08.2014,set,1,NA,NA,600.0581688,165.5283958,256.53825,856.5964188,183,11.5,4.5,1.012750051,57.5,N,NA,209,0,0,0
2014,T2-L,1191.337325,1443,2,2014-T2-L-2-1,1,25.05.2014,22.06.2014,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,2,2014-T2-L-2-1b,0,18.06.2014,29.07.2014,bud,0,305.3025854,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,2,2014-T2-L-2-2,1,25.05.2014,26.06.2014,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,2,2014-T2-L-2-2b,0,22.06.2014,18.07.2014,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,2,2014-T2-L-2-2c,0,18.07.2014,24.08.2014,set,1,NA,NA,663.8237938,112.1197604,284.8516875,948.6754813,138.5,13,4,0.19712744,28,N,NA,209,0,0,0
2014,T2-L,1191.337325,1443,2,2014-T2-L-2-3,1,25.05.2014,26.06.2014,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,2,2014-T2-L-2-3b,0,18.06.2014,06.08.2014,bud,0,297.1776271,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,2,2014-T2-L-2-4,1,25.05.2014,14.07.2014,nonreprod,0,338.7876375,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,2,2014-T2-L-2-4b,0,14.07.2014,24.08.2014,set,1,NA,NA,620.0424917,178.7320521,256.5060417,876.5485333,153,11.5,7,1.083093893,13.5,N,NA,217,0,0,0
2014,T2-L,1191.337325,1443,2,2014-T2-L-2-5,1,25.05.2014,26.06.2014,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,2,2014-T2-L-2-5b,0,22.06.2014,06.08.2014,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,20,2014-T2-L-20-1,1,25.05.2014,02.07.2014,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,20,2014-T2-L-20-1b,0,26.06.2014,10.07.2014,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,20,2014-T2-L-20-1c,0,10.07.2014,24.08.2014,set,1,NA,NA,628.8214604,106.2761458,257.9465313,886.7679917,139.5,11.5,1.5,0.101667,15,N,NA,209,0,0,0
2014,T2-L,1191.337325,1443,20,2014-T2-L-20-2,1,25.05.2014,07.06.2014,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,20,2014-T2-L-20-2b,0,03.06.2014,06.08.2014,bud,0,194.2168667,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,20,2014-T2-L-20-3,1,25.05.2014,22.06.2014,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,20,2014-T2-L-20-3b,0,14.06.2014,14.07.2014,nonreprod,0,280.2461583,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,20,2014-T2-L-20-3c,0,14.07.2014,28.08.2014,set,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,20,2014-T2-L-20-4,1,25.05.2014,02.07.2014,nonreprod,0,280.2461583,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,20,2014-T2-L-20-4b,0,02.07.2014,12.08.2014,fruit,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,20,2014-T2-L-20-4c,0,14.07.2014,12.08.2014,fruit,0,NA,NA,600.0581688,89.97878125,NA,NA,162.5,12.5,4.5,1.218011056,0,N,0,206,0,0,0
2014,T2-L,1191.337325,1443,20,2014-T2-L-20-5,1,25.05.2014,29.07.2014,nonreprod,0,242.9227625,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,20,2014-T2-L-20-5b,0,29.07.2014,24.08.2014,set,1,NA,NA,NA,NA,NA,935.3284604,NA,NA,NA,NA,15,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,21,2014-T2-L-21-1,1,25.05.2014,12.08.2014,flower,0,167.7445646,491.2909063,684.2912313,13.87444792,NA,NA,129.5,11,1,-0.547331288,0,N,NA,209,0,0,1
2014,T2-L,1191.337325,1443,21,2014-T2-L-21-2,1,25.05.2014,06.08.2014,fruit,0,167.7445646,428.8799271,610.7728458,NA,NA,NA,123.5,10.5,5.5,0.162009736,0,N,NA,217,0,0,0
2014,T2-L,1191.337325,1443,21,2014-T2-L-21-3,1,25.05.2014,16.08.2014,set,1,167.7445646,428.8799271,610.7728458,28.76329167,255.4961563,866.2690021,117.5,10.5,3,-0.333308539,13,N,NA,202,0,0,0
2014,T2-L,1191.337325,1443,21,2014-T2-L-21-4,1,25.05.2014,16.08.2014,set,1,222.3728667,381.5889375,628.8214604,106.2761458,257.9465313,886.7679917,116.5,10.5,2.5,-0.557722805,20,N,NA,209,0,0,0
2014,T2-L,1191.337325,1443,21,2014-T2-L-21-5,1,25.05.2014,06.08.2014,fruit,0,222.3728667,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,22,2014-T2-L-22-1,1,25.05.2014,22.06.2014,nonreprod,0,167.7445646,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,22,2014-T2-L-22-1b,0,14.06.2014,10.07.2014,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,22,2014-T2-L-22-1c,0,10.07.2014,16.08.2014,set,1,NA,NA,561.3533667,97.09822917,249.7245,811.0778667,161,12,4.5,0.881659501,8.666666667,N,NA,202,0,0,0
2014,T2-L,1191.337325,1443,22,2014-T2-L-22-2,1,25.05.2014,07.06.2014,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,22,2014-T2-L-22-2b,0,03.06.2014,29.07.2014,fruit,0,NA,428.8799271,600.0581688,NA,NA,NA,143.5,12,3,0.532338061,0,N,NA,209,0,0,0
2014,T2-L,1191.337325,1443,22,2014-T2-L-22-2c,0,29.07.2014,24.08.2014,set,1,NA,NA,NA,NA,NA,935.3284604,NA,NA,NA,NA,19,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,22,2014-T2-L-22-3,1,25.05.2014,07.06.2014,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,22,2014-T2-L-22-3b,0,03.06.2014,19.06.2014,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,22,2014-T2-L-22-3c,0,07.06.2014,16.08.2014,set,1,215.1568667,332.1694583,561.3533667,130.8065208,249.7245,811.0778667,171.5,12.5,4.5,1.091000207,38.66666667,N,NA,206,0,0,0
2014,T2-L,1191.337325,1443,22,2014-T2-L-22-4,1,25.05.2014,07.06.2014,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,22,2014-T2-L-22-4b,0,03.06.2014,22.06.2014,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,22,2014-T2-L-22-4c,0,19.06.2014,12.08.2014,fruit,0,NA,NA,610.7728458,101.3265208,NA,NA,156.5,12.5,3.5,0.796683909,0,N,NA,209,0,0,0
2014,T2-L,1191.337325,1443,22,2014-T2-L-22-5,1,25.05.2014,02.07.2014,nonreprod,0,191.0383354,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,22,2014-T2-L-22-5b,0,26.06.2014,10.07.2014,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,22,2014-T2-L-22-5c,0,06.07.2014,02.09.2014,set,1,NA,NA,535.3513458,208.8175104,351.4166458,886.7679917,177.5,11,4.5,1.155911299,18,N,1,209,0,0,0
2014,T2-L,1191.337325,1443,23,2014-T2-L-23-1,1,25.05.2014,16.08.2014,fruit,0,242.9227625,357.0529479,600.0581688,103.2532917,NA,NA,164.5,11.5,5,0.847288665,0,N,0,206,0,0,1
2014,T2-L,1191.337325,1443,23,2014-T2-L-23-1b,0,29.07.2014,06.08.2014,fruit,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,23,2014-T2-L-23-2,1,25.05.2014,16.08.2014,nonreprod,0,242.9227625,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,23,2014-T2-L-23-2b,0,18.07.2014,24.08.2014,set,1,NA,NA,684.2912313,143.6736354,251.0372292,935.3284604,115.5,11.5,3,-0.299700344,8,N,NA,217,0,0,0
2014,T2-L,1191.337325,1443,23,2014-T2-L-23-3,1,25.05.2014,14.07.2014,nonreprod,0,329.8007729,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,23,2014-T2-L-23-3b,0,14.07.2014,16.08.2014,flower,0,NA,NA,610.7728458,87.45207292,NA,NA,157,12,4.5,0.826078542,0,N,0,206,1,0,1
2014,T2-L,1191.337325,1443,23,2014-T2-L-23-3c,0,29.07.2014,13.09.2014,set,1,NA,NA,NA,NA,NA,923.6043354,NA,NA,NA,NA,28,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,23,2014-T2-L-23-4,1,25.05.2014,02.07.2014,nonreprod,0,242.9227625,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,23,2014-T2-L-23-4b,0,26.06.2014,24.08.2014,set,1,NA,NA,628.8214604,129.7428542,319.8540208,948.6754813,122,9.5,3,-0.489153505,14,N,NA,209,0,0,0
2014,T2-L,1191.337325,1443,23,2014-T2-L-23-5,1,25.05.2014,22.06.2014,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,23,2014-T2-L-23-5b,0,14.06.2014,06.09.2014,set,1,266.0328667,392.9376667,684.2912313,143.6736354,291.0613125,975.3525438,123.5,12,5,0.447390382,18.33333333,N,NA,217,0,0,0
2014,T2-L,1191.337325,1443,24,2014-T2-L-24-1,1,25.05.2014,22.06.2014,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,24,2014-T2-L-24-1b,0,19.06.2014,26.07.2014,flower,0,NA,NA,585.3168458,74.61940625,NA,NA,135.5,10,2.5,0.059841854,0,N,0,202,0,0,0
2014,T2-L,1191.337325,1443,24,2014-T2-L-24-1c,0,26.07.2014,16.08.2014,set,1,NA,NA,NA,NA,NA,866.2690021,NA,NA,NA,NA,11,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,24,2014-T2-L-24-2,1,25.05.2014,07.06.2014,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,24,2014-T2-L-24-2b,0,07.06.2014,19.06.2014,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,24,2014-T2-L-24-2c,0,10.06.2014,22.06.2014,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,24,2014-T2-L-24-2d,0,14.06.2014,26.06.2014,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,24,2014-T2-L-24-2e,0,19.06.2014,22.07.2014,flower,0,NA,NA,628.8214604,NA,NA,NA,129.5,11,2,-0.186156468,0,N,NA,202,0,0,0
2014,T2-L,1191.337325,1443,24,2014-T2-L-24-2f,0,18.07.2014,12.08.2014,flower,0,NA,NA,610.7728458,74.1775625,NA,NA,133,11,2.5,-0.419659025,0,N,0,206,0,0,0
2014,T2-L,1191.337325,1443,24,2014-T2-L-24-3,1,25.05.2014,19.06.2014,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,24,2014-T2-L-24-3b,0,10.06.2014,24.08.2014,flower,0,NA,417.9515104,655.45445,53.96515625,NA,NA,172.5,NA,4.5,NA,0,N,1,209,0,0,0
2014,T2-L,1191.337325,1443,24,2014-T2-L-24-3c,0,18.07.2014,06.08.2014,fruit,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
2014,T2-L,1191.337325,1443,24,2014-T2-L-24-4,1,25.05.2014,07.06.2014,nonreprod,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,N,NA,NA,0,0,0
